Time,Current Trial,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
158.7315,1,0.04194444,1.38541,-1.029847,0.03288519,1.27152,-1.077731,0.0264512,1.176752,-1.086756,0.02003965,1.081947,-1.095089,0.01332489,0.9889231,-1.115089,0.1955261,1.218333,-1.007425,-0.1292731,1.239432,-0.9948226,0.1856441,1.055734,-0.8593816,-0.1635537,1.10225,-0.8261245,0.1322076,1.162469,-0.6744353,-0.05169076,1.174468,-0.6508414,0.1454268,1.221861,-0.603848,-0.009709895,1.246665,-0.609489,0.1335091,1.204887,-0.6537379,-0.01561871,1.203406,-0.6413164,0.1405846,1.208582,-0.5880461,-0.02127403,1.246851,-0.5917207,0.09261143,0.8064007,-1.13373,-0.08138832,0.8159382,-1.147553,0.0671643,0.5859275,-0.8222098,-0.0592801,0.5953891,-0.8358322,0.04239845,0.3713624,-0.5190388,-0.03776443,0.3807505,-0.5324653,0.03338003,0.2932259,-0.4086351,-0.02992922,0.302587,-0.4219905
158.7423,1,0.04203239,1.385456,-1.030107,0.03296608,1.271543,-1.077934,0.02650976,1.176771,-1.086911,0.02007547,1.081964,-1.095197,0.01334476,0.988931,-1.115149,0.1955612,1.218357,-1.007519,-0.1292871,1.239489,-0.995188,0.1853421,1.055983,-0.8592517,-0.1636356,1.102266,-0.8265375,0.1322746,1.162789,-0.6742407,-0.0516693,1.173812,-0.6510451,0.1459425,1.221975,-0.6035659,-0.009410828,1.245704,-0.6094459,0.1338044,1.205156,-0.6534553,-0.01547328,1.20255,-0.6413859,0.1410981,1.208681,-0.5877779,-0.02100646,1.245905,-0.5916983,0.0926111,0.8063936,-1.13373,-0.08138798,0.8159454,-1.147553,0.06716403,0.5859218,-0.8222092,-0.05927986,0.5953948,-0.8358328,0.04239842,0.3713582,-0.5190374,-0.03776446,0.3807551,-0.5324668,0.03337985,0.2932221,-0.4086332,-0.02992922,0.3025912,-0.4219921
158.7537,1,0.04209557,1.385499,-1.030347,0.03302887,1.271564,-1.078121,0.02655485,1.176789,-1.087054,0.0201025,1.081979,-1.095295,0.01336074,0.9889382,-1.115204,0.195569,1.21839,-1.007571,-0.1293494,1.239543,-0.995588,0.1850047,1.056263,-0.8590592,-0.163932,1.102491,-0.8268459,0.1322945,1.163184,-0.6740118,-0.05198988,1.173236,-0.6510139,0.1464342,1.222215,-0.6033004,-0.009320259,1.244892,-0.6094258,0.1340519,1.205514,-0.6531694,-0.01562679,1.201762,-0.6413506,0.1416008,1.208915,-0.5875143,-0.02092227,1.24517,-0.591683,0.09261081,0.8063881,-1.13373,-0.08138767,0.8159508,-1.147553,0.06716365,0.5859174,-0.8222087,-0.05927977,0.5953994,-0.8358334,0.04239795,0.3713547,-0.5190363,-0.03776443,0.3807585,-0.5324683,0.03337938,0.293219,-0.4086319,-0.02992928,0.3025942,-0.4219939
158.7646,1,0.04232603,1.385541,-1.030637,0.03322104,1.271582,-1.078348,0.02669561,1.176806,-1.087227,0.0201914,1.081995,-1.095415,0.01340625,0.9889458,-1.115272,0.1956564,1.218387,-1.007585,-0.1292531,1.23962,-0.9959766,0.1847308,1.056547,-0.8587859,-0.1636436,1.10256,-0.8272026,0.1322935,1.163839,-0.6738755,-0.0515863,1.172045,-0.650942,0.1467705,1.222705,-0.6030949,-0.008435011,1.243306,-0.6091743,0.1342438,1.206129,-0.6529695,-0.01507232,1.200392,-0.6413212,0.1419133,1.209397,-0.5873216,-0.01993161,1.243515,-0.5913624,0.09260988,0.806369,-1.133732,-0.08138677,0.8159699,-1.147551,0.06716284,0.585902,-0.8222077,-0.05927917,0.5954146,-0.8358343,0.04239726,0.3713429,-0.5190326,-0.0377641,0.3807703,-0.5324716,0.03337872,0.2932086,-0.4086273,-0.02992919,0.3026047,-0.421998
158.7757,1,0.04259914,1.385571,-1.030886,0.03344673,1.271594,-1.078542,0.02686039,1.176817,-1.087375,0.02029476,1.082007,-1.095517,0.01345754,0.9889517,-1.115329,0.1957738,1.218351,-1.007576,-0.1291612,1.239718,-0.9963874,0.1845377,1.05675,-0.8585402,-0.1636447,1.102692,-0.8276053,0.1322894,1.164395,-0.6737821,-0.05150053,1.171097,-0.6509778,0.1470181,1.223179,-0.6029847,-0.007882237,1.24177,-0.6086999,0.1343777,1.206667,-0.6528519,-0.01480025,1.19913,-0.641152,0.1421495,1.209874,-0.587213,-0.01937979,1.241929,-0.5908881,0.09260884,0.8063467,-1.133734,-0.0813857,0.8159923,-1.147548,0.06716189,0.585884,-0.8222071,-0.05927861,0.5954326,-0.8358351,0.04239652,0.3713291,-0.519029,-0.03776401,0.380784,-0.5324754,0.03337803,0.2931962,-0.4086226,-0.02992919,0.3026171,-0.422003
158.7883,1,0.04291511,1.385602,-1.031155,0.03370637,1.271605,-1.078753,0.02704993,1.176829,-1.087538,0.02041364,1.082019,-1.095631,0.01351601,0.9889585,-1.115395,0.1959479,1.218288,-1.007645,-0.1290112,1.239835,-0.9967701,0.1844621,1.056886,-0.8584117,-0.1634868,1.102837,-0.8279631,0.1324392,1.164788,-0.67374,-0.05117548,1.17014,-0.6510185,0.147422,1.223519,-0.6029525,-0.007096469,1.240232,-0.6082541,0.1346554,1.207049,-0.6528012,-0.01428813,1.197853,-0.6409871,0.1425541,1.21022,-0.5871757,-0.01860496,1.240355,-0.590449,0.09260762,0.8063212,-1.133737,-0.08138451,0.8160177,-1.147546,0.06716073,0.5858634,-0.8222063,-0.05927789,0.5954534,-0.8358358,0.04239523,0.3713131,-0.5190246,-0.03776386,0.3807998,-0.5324795,0.03337684,0.2931821,-0.4086169,-0.02992925,0.3026309,-0.4220082
158.7988,1,0.04369324,1.391028,-1.030382,0.04878852,1.298781,-1.13062,0.05501923,1.208082,-1.183152,0.06129721,1.117035,-1.235007,0.05475977,1.046373,-1.157663,0.2379111,1.260543,-1.063962,-0.1377019,1.240794,-1.067228,0.2192475,1.094663,-0.8884317,-0.1569599,1.114648,-0.8613361,0.1320878,1.165392,-0.6737791,-0.05093795,1.169274,-0.6505032,0.1485446,1.230133,-0.5959668,-0.002317488,1.245833,-0.6026306,0.1344831,1.211927,-0.6507926,-0.01028985,1.199567,-0.6391126,0.1432172,1.21551,-0.5785853,-0.01500931,1.245808,-0.5830545,0.1395013,0.8852287,-1.034262,-0.0522891,0.90006,-1.033126,0.09650505,0.6137519,-0.7154877,-0.03620413,0.6245484,-0.7153208,0.05466086,0.3495504,-0.4052557,-0.02055037,0.3564204,-0.4060321,0.03942281,0.2533382,-0.2922807,-0.01484987,0.2587781,-0.2934005
158.8092,1,0.04400191,1.391176,-1.030646,0.04917288,1.298839,-1.130798,0.055439,1.208093,-1.183244,0.06175172,1.117,-1.235013,0.05503654,1.046328,-1.157693,0.2382038,1.260575,-1.063969,-0.1371998,1.240513,-1.067409,0.2193566,1.094988,-0.8881824,-0.1558357,1.114414,-0.8614321,0.1316324,1.165937,-0.6738331,-0.05033594,1.168444,-0.6501846,0.1477505,1.231027,-0.5962406,-0.00202772,1.244619,-0.6013926,0.1337769,1.212561,-0.6510019,-0.009815961,1.198774,-0.6384408,0.1425076,1.216433,-0.5788091,-0.01470804,1.244296,-0.5818117,0.1394907,0.8850894,-1.034219,-0.05227846,0.9001992,-1.03317,0.09649372,0.6136309,-0.7154289,-0.03619826,0.6246697,-0.7153795,0.05464879,0.3494474,-0.405182,-0.02054912,0.3565241,-0.4061059,0.03941047,0.2532418,-0.2922015,-0.01485026,0.2588756,-0.2934799
158.821,1,0.04405856,1.391274,-1.030964,0.04935297,1.298846,-1.131026,0.05571225,1.208055,-1.183382,0.06211796,1.116917,-1.235061,0.05525628,1.046313,-1.157691,0.2383466,1.260862,-1.06394,-0.1368927,1.240308,-1.067508,0.2194589,1.095793,-0.8876716,-0.1543974,1.114477,-0.8612671,0.1310516,1.166703,-0.6735898,-0.04980132,1.168059,-0.6494566,0.1466339,1.232272,-0.5962926,-0.002367496,1.244122,-0.5996429,0.1328265,1.213447,-0.6509735,-0.009660244,1.198759,-0.6373795,0.1414963,1.217719,-0.5787958,-0.01496911,1.243316,-0.580025,0.1394821,0.8849794,-1.034186,-0.05226991,0.9003093,-1.033203,0.09648472,0.6135354,-0.7153829,-0.03619346,0.6247656,-0.7154253,0.05463937,0.3493662,-0.4051238,-0.02054802,0.356606,-0.4061636,0.03940091,0.2531656,-0.2921388,-0.01485047,0.2589523,-0.2935417
158.8315,1,0.04438138,1.391331,-1.031442,0.04975605,1.298788,-1.131392,0.0561339,1.207934,-1.183638,0.06255713,1.116734,-1.235206,0.05551952,1.046254,-1.157739,0.2386107,1.260797,-1.063932,-0.1363705,1.240123,-1.06773,0.21953,1.096111,-0.8873265,-0.1526309,1.114262,-0.8614061,0.1303246,1.167248,-0.6736521,-0.04888883,1.167496,-0.6490884,0.1452906,1.233315,-0.5966576,-0.002581447,1.243588,-0.5982687,0.1316709,1.214112,-0.6512539,-0.009251207,1.198728,-0.6367153,0.1402788,1.218799,-0.5790946,-0.01505622,1.242226,-0.5786007,0.1394717,0.8848467,-1.034143,-0.05225942,0.9004419,-1.033245,0.09647375,0.6134202,-0.7153263,-0.03618765,0.6248813,-0.7154819,0.05462801,0.349268,-0.4050529,-0.02054664,0.3567052,-0.4062344,0.0393894,0.2530735,-0.2920629,-0.01485074,0.2590457,-0.2936178
158.8427,1,0.04466897,1.391377,-1.031876,0.05012441,1.298729,-1.131726,0.05652934,1.20782,-1.183871,0.06297874,1.116564,-1.235338,0.05577406,1.046199,-1.157782,0.2388664,1.260781,-1.063935,-0.1358661,1.239879,-1.067924,0.2195814,1.096472,-0.8870013,-0.1509302,1.114011,-0.861513,0.1296939,1.167807,-0.6736785,-0.0480814,1.166731,-0.6486334,0.1441677,1.234264,-0.596926,-0.002815455,1.242744,-0.5967677,0.1306999,1.214762,-0.6514539,-0.008917958,1.198425,-0.6359293,0.1392549,1.219777,-0.5793105,-0.01516438,1.24084,-0.5770652,0.1394613,0.8847185,-1.034103,-0.0522491,0.9005702,-1.033286,0.09646302,0.6133088,-0.7152714,-0.03618175,0.6249929,-0.7155364,0.05461687,0.3491727,-0.4049841,-0.02054513,0.3568008,-0.4063026,0.03937814,0.252984,-0.291989,-0.01485083,0.2591354,-0.2936908
158.8541,1,0.04475239,1.391405,-1.032364,0.05030921,1.298646,-1.132104,0.05679595,1.207681,-1.184142,0.06332713,1.116371,-1.235502,0.05598611,1.046131,-1.157845,0.238977,1.260888,-1.064035,-0.1355429,1.239678,-1.068057,0.2195665,1.097026,-0.8867002,-0.1489273,1.114078,-0.8613676,0.129043,1.168257,-0.6736121,-0.04708302,1.166751,-0.6479937,0.142954,1.235094,-0.5970858,-0.003348887,1.242811,-0.5948989,0.1297116,1.215301,-0.6515641,-0.008638948,1.199171,-0.6349308,0.1380996,1.220644,-0.5794245,-0.01548275,1.240183,-0.5751463,0.1394525,0.8846114,-1.034068,-0.05224031,0.9006773,-1.033321,0.09645396,0.6132154,-0.7152247,-0.03617683,0.6250865,-0.715583,0.05460748,0.3490927,-0.4049261,-0.02054396,0.3568814,-0.4063606,0.03936863,0.2529094,-0.2919266,-0.01485103,0.2592111,-0.293753
158.8652,1,0.04495263,1.391413,-1.03278,0.05058375,1.298562,-1.132431,0.05711019,1.207549,-1.184379,0.06368062,1.116192,-1.23565,0.05620128,1.046067,-1.157903,0.2391705,1.260941,-1.064073,-0.1351205,1.239434,-1.068176,0.2193834,1.097664,-0.8862417,-0.1471553,1.113586,-0.8615541,0.1284489,1.168704,-0.673265,-0.04593554,1.166497,-0.6479421,0.1420818,1.235771,-0.5968895,-0.003569782,1.242523,-0.5936996,0.1289809,1.215807,-0.6513398,-0.008161396,1.199562,-0.6345451,0.137224,1.221357,-0.5791992,-0.01547158,1.239219,-0.5739073,0.1394435,0.8845028,-1.034033,-0.05223128,0.9007859,-1.033356,0.09644464,0.6131208,-0.7151777,-0.03617167,0.6251813,-0.71563,0.05459791,0.3490119,-0.4048674,-0.02054259,0.3569624,-0.406419,0.03935894,0.2528335,-0.2918639,-0.01485106,0.2592872,-0.2938156
158.8762,1,0.04507515,1.391403,-1.033128,0.05078807,1.29848,-1.132707,0.05735874,1.207429,-1.184584,0.06397283,1.116035,-1.235782,0.05637252,1.046007,-1.15796,0.2393354,1.261047,-1.064128,-0.1347532,1.239146,-1.068251,0.2192437,1.098204,-0.8859328,-0.145263,1.112717,-0.8619013,0.127969,1.169347,-0.6731359,-0.0447481,1.16617,-0.6480913,0.1414545,1.236509,-0.5968179,-0.004138619,1.242166,-0.592482,0.1284533,1.216477,-0.6512669,-0.007881254,1.200098,-0.634331,0.1365683,1.222115,-0.5791186,-0.01567146,1.237993,-0.5726355,0.1394362,0.8844161,-1.034004,-0.05222398,0.9008726,-1.033385,0.0964371,0.6130455,-0.7151395,-0.03616762,0.625257,-0.7156678,0.05459011,0.3489473,-0.4048201,-0.02054164,0.3570279,-0.4064658,0.03935105,0.2527727,-0.2918133,-0.01485118,0.2593489,-0.2938658
158.8885,1,0.0452815,1.391365,-1.033396,0.05103806,1.298392,-1.132926,0.05761719,1.207314,-1.184754,0.06423914,1.115892,-1.235904,0.05653352,1.045947,-1.158018,0.2395425,1.261094,-1.064142,-0.1343809,1.238976,-1.068267,0.2191266,1.098736,-0.8855417,-0.1435352,1.112059,-0.8621517,0.1274811,1.169929,-0.6729207,-0.04343033,1.166085,-0.6482935,0.1407954,1.237225,-0.5966914,-0.004279822,1.242079,-0.5916449,0.1278648,1.217091,-0.6511195,-0.007346392,1.200738,-0.6342656,0.1359251,1.222848,-0.5789744,-0.01547298,1.237211,-0.5717622,0.1394292,0.8843344,-1.033977,-0.05221701,0.9009541,-1.033412,0.09642997,0.6129744,-0.7151038,-0.03616363,0.6253283,-0.7157035,0.05458283,0.3488865,-0.4047757,-0.0205406,0.357089,-0.40651,0.03934374,0.2527156,-0.2917655,-0.01485121,0.2594062,-0.2939131
158.8992,1,0.04520679,1.39114,-1.033493,0.05104563,1.298194,-1.133044,0.05771005,1.207134,-1.184893,0.06441769,1.115731,-1.236063,0.05664337,1.045848,-1.158128,0.2396151,1.261293,-1.064209,-0.1341938,1.238504,-1.068168,0.2191235,1.099512,-0.8850933,-0.1420421,1.110818,-0.8624749,0.127169,1.170262,-0.6724579,-0.04210299,1.165874,-0.648802,0.1403475,1.237582,-0.5962254,-0.004439086,1.241984,-0.591306,0.1273588,1.217411,-0.6506264,-0.006823361,1.201261,-0.6345614,0.1356125,1.223166,-0.5785031,-0.01529652,1.236498,-0.5713981,0.1394243,0.8842777,-1.033956,-0.05221212,0.901011,-1.033432,0.09642494,0.6129246,-0.7150769,-0.0361608,0.6253783,-0.7157302,0.05457768,0.3488436,-0.4047431,-0.02053979,0.3571324,-0.4065421,0.0393385,0.2526753,-0.2917309,-0.01485115,0.2594471,-0.2939473
158.9098,1,0.04523963,1.39108,-1.033624,0.05112445,1.298118,-1.133157,0.05783212,1.207052,-1.184988,0.06458315,1.115642,-1.236141,0.0567472,1.045801,-1.158174,0.239756,1.26151,-1.064309,-0.1339518,1.238179,-1.068097,0.219263,1.100084,-0.8848742,-0.1410653,1.109736,-0.8628492,0.1271138,1.170899,-0.6723444,-0.040986,1.16571,-0.6494808,0.1401842,1.238303,-0.5961681,-0.004184961,1.241956,-0.5916089,0.1272464,1.218068,-0.6505576,-0.006174445,1.201524,-0.6351547,0.1354522,1.2239,-0.5784348,-0.01485467,1.236159,-0.5716878,0.1394198,0.8842249,-1.033939,-0.05220756,0.9010637,-1.03345,0.09642023,0.6128784,-0.7150534,-0.03615823,0.6254245,-0.7157536,0.05457279,0.3488039,-0.4047139,-0.02053925,0.3571721,-0.4065713,0.03933361,0.2526379,-0.2916996,-0.0148513,0.2594846,-0.2939785
158.9211,1,0.04530069,1.39092,-1.033609,0.05119631,1.297995,-1.133176,0.05791834,1.206949,-1.18504,0.06468382,1.115559,-1.236227,0.05681533,1.045738,-1.158245,0.2398555,1.261546,-1.064308,-0.1337491,1.237825,-1.067999,0.2192844,1.100204,-0.8848076,-0.1405362,1.108629,-0.8632128,0.1267781,1.171228,-0.672503,-0.04011288,1.16524,-0.6501743,0.1396044,1.238774,-0.5964111,-0.003734708,1.241669,-0.592276,0.1268457,1.218439,-0.6508053,-0.005499482,1.20124,-0.6358348,0.1348104,1.224405,-0.5786666,-0.01437351,1.235807,-0.5723574,0.1394167,0.8841895,-1.033926,-0.05220449,0.9010991,-1.033463,0.09641701,0.6128474,-0.7150366,-0.03615648,0.6254556,-0.7157701,0.05456945,0.3487771,-0.4046934,-0.02053863,0.3571991,-0.4065913,0.03933024,0.2526126,-0.291678,-0.01485115,0.25951,-0.2939998
158.9322,1,0.04522258,1.390748,-1.03361,0.05116126,1.297861,-1.133209,0.05793062,1.206836,-1.185106,0.06474379,1.115467,-1.236325,0.05685082,1.045672,-1.158323,0.2398804,1.261671,-1.064352,-0.1336882,1.237536,-1.067924,0.2193648,1.100828,-0.8843973,-0.1400002,1.108102,-0.8632725,0.1267387,1.171291,-0.6719586,-0.03943866,1.165018,-0.6503805,0.1393046,1.239047,-0.5960098,-0.003433108,1.241574,-0.5924174,0.1266873,1.218556,-0.6503783,-0.004993945,1.201163,-0.6360009,0.1344983,1.224715,-0.578239,-0.01405653,1.235653,-0.572508,0.139415,0.8841704,-1.033917,-0.05220282,0.9011182,-1.033472,0.09641534,0.6128306,-0.7150265,-0.03615558,0.6254727,-0.7157803,0.05456784,0.3487624,-0.4046817,-0.02053857,0.357214,-0.406603,0.03932858,0.2525986,-0.2916654,-0.01485136,0.2595243,-0.294012
158.9432,1,0.04503787,1.390617,-1.033545,0.05099523,1.297775,-1.133185,0.05779397,1.206775,-1.185123,0.06463683,1.115431,-1.236382,0.05677789,1.045631,-1.158381,0.2397585,1.261769,-1.064344,-0.1338256,1.237394,-1.067866,0.2192665,1.101073,-0.8842555,-0.1402467,1.108104,-0.8631268,0.1263766,1.171481,-0.6719133,-0.03932631,1.164921,-0.6503779,0.13877,1.239393,-0.5960761,-0.002929658,1.241548,-0.5927538,0.1262043,1.218781,-0.6504107,-0.004620194,1.200836,-0.636052,0.1340008,1.225078,-0.5782818,-0.01372913,1.235875,-0.5728668,0.1394181,0.8842061,-1.033926,-0.05220592,0.9010826,-1.033463,0.09641835,0.6128612,-0.7150398,-0.03615737,0.625442,-0.7157671,0.05457082,0.3487883,-0.4046991,-0.02053899,0.3571881,-0.4065859,0.03933159,0.2526228,-0.2916844,-0.01485133,0.2595001,-0.2939936
158.9545,1,0.04480851,1.390672,-1.033234,0.05079991,1.297885,-1.132923,0.05764472,1.206916,-1.184908,0.06453407,1.115603,-1.236215,0.0567095,1.0457,-1.158303,0.2395779,1.26187,-1.064142,-0.1339547,1.23731,-1.067598,0.2194172,1.100765,-0.8843815,-0.1406171,1.107795,-0.8630093,0.1263186,1.17128,-0.672166,-0.03929138,1.164728,-0.6504843,0.1386346,1.239605,-0.5966873,-0.002518117,1.241199,-0.5928911,0.1259611,1.218675,-0.6508754,-0.004349947,1.200387,-0.6360894,0.1340236,1.225343,-0.578809,-0.01345852,1.23567,-0.5730404,0.1394212,0.8842416,-1.03394,-0.05220902,0.9010471,-1.033449,0.09642166,0.6128923,-0.715057,-0.0361591,0.6254106,-0.71575,0.05457422,0.3488152,-0.4047198,-0.02053943,0.3571607,-0.4065652,0.03933495,0.2526481,-0.2917063,-0.01485127,0.259474,-0.2939715
158.9656,1,0.04466182,1.3906,-1.033219,0.0506672,1.297833,-1.132927,0.05753407,1.206877,-1.184931,0.06444567,1.115576,-1.236257,0.05664894,1.045675,-1.15834,0.2394728,1.261898,-1.064178,-0.1340791,1.237234,-1.067592,0.2194846,1.100868,-0.884331,-0.1407728,1.107944,-0.8628626,0.1262619,1.171223,-0.6721172,-0.03938881,1.164635,-0.6503007,0.138544,1.239938,-0.5969875,-0.002334505,1.240965,-0.5927012,0.1257421,1.218706,-0.6510279,-0.004307657,1.20015,-0.6358902,0.1340906,1.225728,-0.5790277,-0.0133121,1.235487,-0.5728569,0.1394238,0.8842714,-1.033948,-0.05221161,0.9010172,-1.033441,0.09642422,0.612918,-0.7150683,-0.03616059,0.6253847,-0.7157387,0.05457678,0.3488367,-0.4047345,-0.02053994,0.3571388,-0.4065504,0.03933758,0.2526681,-0.2917222,-0.01485139,0.2594538,-0.2939555
158.9769,1,0.04433516,1.390662,-1.033072,0.05037066,1.297914,-1.132796,0.05730551,1.206973,-1.184816,0.06428611,1.115686,-1.236158,0.05654937,1.045724,-1.158291,0.2392032,1.262042,-1.064125,-0.1342425,1.237055,-1.067328,0.2195114,1.100878,-0.8843653,-0.140723,1.107494,-0.8627625,0.1262804,1.170823,-0.6720196,-0.03910586,1.164593,-0.650421,0.1386646,1.240058,-0.597387,-0.002131879,1.240852,-0.5926765,0.1255922,1.218424,-0.651202,-0.004066855,1.200125,-0.6359499,0.1344505,1.225923,-0.5793111,-0.01309469,1.235319,-0.5728395,0.1394282,0.8843222,-1.033965,-0.05221599,0.9009665,-1.033424,0.09642869,0.6129625,-0.715091,-0.03616309,0.6253404,-0.7157162,0.05458131,0.3488749,-0.4047628,-0.02054065,0.3571008,-0.4065229,0.03934214,0.2527043,-0.2917526,-0.01485145,0.259418,-0.293926
158.9887,1,0.04429469,1.390636,-1.03303,0.05033439,1.297902,-1.132766,0.05728728,1.206969,-1.184799,0.06428626,1.115691,-1.236155,0.05655408,1.04572,-1.158294,0.2391944,1.262071,-1.064152,-0.1342503,1.236974,-1.067276,0.2196721,1.100869,-0.8844084,-0.1406311,1.107257,-0.862807,0.126435,1.170716,-0.672033,-0.03903365,1.164555,-0.6505101,0.1389566,1.240286,-0.5977349,-0.002211571,1.240783,-0.5926285,0.1256554,1.218391,-0.6513882,-0.004097432,1.20018,-0.6360203,0.134918,1.226199,-0.5795811,-0.01310173,1.235147,-0.5727806,0.139428,0.8843198,-1.033964,-0.05221575,0.9009689,-1.033425,0.09642854,0.6129603,-0.71509,-0.03616297,0.6253425,-0.7157173,0.05458108,0.3488731,-0.4047616,-0.02054057,0.3571026,-0.4065243,0.0393419,0.2527025,-0.2917513,-0.01485139,0.2594199,-0.2939277
158.9992,1,0.04445988,1.390779,-1.033167,0.05046916,1.297984,-1.132848,0.05738565,1.207017,-1.184826,0.06434795,1.115705,-1.236126,0.05659789,1.045751,-1.158252,0.2392757,1.261978,-1.064193,-0.1341083,1.237054,-1.067353,0.219663,1.100652,-0.8845706,-0.1405561,1.10715,-0.8630051,0.12659,1.170666,-0.6721784,-0.03907931,1.16453,-0.6506725,0.1395245,1.240378,-0.598085,-0.002393872,1.240678,-0.592598,0.125874,1.218372,-0.6516052,-0.004223704,1.200207,-0.6361159,0.135643,1.226314,-0.5798798,-0.01324189,1.234948,-0.5727538,0.1394261,0.8842985,-1.033959,-0.05221394,0.9009901,-1.03343,0.09642667,0.612942,-0.7150822,-0.03616193,0.6253607,-0.7157251,0.05457923,0.3488578,-0.4047512,-0.02054039,0.357118,-0.4065346,0.03934002,0.2526883,-0.2917399,-0.01485154,0.2594341,-0.2939387
159.0103,1,0.04449034,1.390763,-1.033171,0.05049825,1.297968,-1.132853,0.05742759,1.207002,-1.184832,0.06440309,1.115692,-1.236134,0.05664119,1.045744,-1.158255,0.2393683,1.262031,-1.064324,-0.1340279,1.236939,-1.06731,0.2198877,1.100708,-0.8846844,-0.1404932,1.106895,-0.8630508,0.127189,1.170591,-0.6720855,-0.03886694,1.164415,-0.6508275,0.1404738,1.240226,-0.5979805,-0.002124131,1.24045,-0.5926423,0.1266229,1.218284,-0.6514757,-0.003969848,1.200021,-0.6361984,0.1366206,1.226155,-0.5797741,-0.01300463,1.234721,-0.5728158,0.1394243,0.8842767,-1.033952,-0.05221206,0.9010119,-1.033437,0.09642473,0.612923,-0.715073,-0.03616086,0.6253799,-0.7157341,0.05457732,0.3488414,-0.4047396,-0.02053997,0.3571345,-0.4065459,0.03933814,0.252673,-0.2917274,-0.01485133,0.2594492,-0.2939509
159.0214,1,0.04433498,1.390914,-1.033041,0.05039385,1.298113,-1.132713,0.05738193,1.207147,-1.184684,0.06441656,1.115837,-1.235976,0.05664754,1.045825,-1.158156,0.2393128,1.26227,-1.064268,-0.1340546,1.236831,-1.067192,0.2199598,1.100784,-0.884761,-0.1408348,1.106596,-0.8630653,0.1275999,1.170628,-0.6720018,-0.03908628,1.164108,-0.6508987,0.1411761,1.240197,-0.5978878,-0.00193435,1.239855,-0.5925961,0.1272578,1.218324,-0.6513937,-0.004006803,1.199518,-0.6362274,0.1372374,1.226146,-0.5796843,-0.01282817,1.23414,-0.5727724,0.1394241,0.8842752,-1.033955,-0.05221191,0.9010135,-1.033434,0.09642473,0.6129222,-0.715075,-0.03616077,0.6253807,-0.715732,0.05457756,0.3488413,-0.4047409,-0.02053982,0.3571346,-0.4065443,0.03933838,0.252673,-0.2917286,-0.01485127,0.2594492,-0.2939494
159.0326,1,0.04434472,1.390872,-1.033085,0.05044681,1.29807,-1.132753,0.05747086,1.207104,-1.18472,0.06454143,1.115794,-1.236008,0.0567241,1.045804,-1.158174,0.2394056,1.262289,-1.064369,-0.1339694,1.236664,-1.067264,0.2201272,1.100616,-0.8850222,-0.1408903,1.106339,-0.8631986,0.1280296,1.170646,-0.6722104,-0.0391016,1.163829,-0.6510454,0.1419283,1.240177,-0.5981213,-0.001740068,1.239354,-0.5925896,0.127913,1.21835,-0.6516207,-0.003938615,1.199135,-0.636323,0.1379194,1.226152,-0.5799129,-0.0126217,1.233608,-0.5727683,0.1394208,0.8842365,-1.033942,-0.05220857,0.9010522,-1.033447,0.09642127,0.6128887,-0.7150584,-0.03615886,0.6254144,-0.7157487,0.05457389,0.3488127,-0.4047203,-0.02053934,0.3571634,-0.406565,0.03933468,0.2526461,-0.2917063,-0.01485127,0.2594764,-0.2939717
